"id","text","label"
"1391000686221877253","Let the world know of his Hippocracy that he &amp; Party members were vehemently opposing the same Vaccination he is preaching now 
I still doubt he &amp; his family members have got vaccinted 
The same #Lockdown he was opposing wants it now 
#vaccinated",""
"1415972073210589185","Don’t forget to maintain safety at vaccination sites- #WearAMask #SanitiseHands Avoid close contacts! 

And even after you are vaccinated- remain vigilant- it takes time to build up immunity. 

#VaccineRollOutSA",""
"1417806019783270400",".@Yelp data “uncovers a significant correlation between consumer interest on Yelp and an increase in fully vaccinated adults across states and counties.”",""
"1389094207139336195","No disrespect to Harry’s granny, but she would never get a reception in the U.S. like the one Harry received at the VAX concert. On the other hand, Princess Di would have gotten an equally warm welcome!",""
"1407610882851549185","COVID-19 Vaccination appointments available at CVS near CAMP HILL, PA. Sign up at  2021/06/23 08:06:00",""
"1429566162417766407","I hope all you Vaccinated stupid liberals used your stimulus money to but a plot in the cemetary because you will be needing it in 2 years !!!!",""
"1432636418392682501","bukti #vaccinated
bahwa akika sutra di-vaksin corence pake sinovac (ke-1 + ke-2)😁 bekal buat umroh bareng ibu + bapak + 3 ponakan, katanya wajib vaksin booster (selain sinovac)😱",""
"1435798829366857733","COVID-19 vaccine mandates a legal and ethical quagmire for businesses  Any business no matter how big or small that pushes for mandated vaccine entry will NEVER get my business! Just gutless traitors, like our politicians!",""
"1428171688701800450","Pioneering study could launch ‘dream’ vaccine to halt future pandemics",""
"1425846821407109126","Starting next month, all state employees and staff at long-term care facilities regulated by the Division of Health Care Quality must either provide proof of COVID-19 vaccination or be subject to regular COVID-19 testing.",""
"1392523743185063937","Gov. Brown's new targets for 70% of the state's residents and 65% for each county are more than double the percentage of vaccines distributed in Malheur County so far. However, there's still hope we may reach that goal.",""
"1379150839332237314","White House says monitoring coronavirus vaccine distribution in Florida",""
"1448865064627449856","I still can't get over how many people fell for, ""We have to protect the vaccinated from the unvaccinated.""",""
"1422078213463838723","Pharmaceutical companies Pfizer and Modena have raised the price of coronavirus vaccines amid the debate over whether the vaccine is effective against the Delta variant. Pfizer raised its price to 19.50 euros per dose from 15.50,Modena was raised from 19 to 21.50 euros per dose.",""
"1422986959463624709","#Dosed: Connor and Christopher unpack the topic of vaccinations by looking at the Pfizer, Moderna and Oxford-AstraZeneca vaccines, which have all been approved for medical use.",""
"1438220596635070465","Just talked to vaccinated friend on phone. Not getting booster. He didn’t sign up for this. 

This group is likely way bigger than the Biden Administration thinks or wants. 

He is becoming upset. Feels fooled. 

Just one dude. How many more like this?",""
"1439593755355463685","CDC Fraud Exposed - Agency Labels Vaccinated COVID-19 Deaths as 'Unvaccinated'  #cdc #covid #Vaccines",""
"1397989283127046146","Family claims BBC presenter died of blood clot after being given Covid vaccine",""
"1415978362527440902","Good morning Twitter family! I hope you have a great day! 2nd day post vaccination and I feel just fine! Anyone who worries about the 2nd vaccine, don’t, it’s a piece of cake! Blessed be!💜💜💜",""
"1408661330652012544","FDA adds warning about rare heart inflammation to Pfizer, Moderna COVID shots",""
"1431088220540858370","Before mandatory vaccination, we must have:

1. Unobstructed vaccine access.
2. Vaccination incentive.
3. Effectively communicate updated information on vaccine (positive &amp; negative effects)
4. Punishment for spreading false vaccine information.
5. Disincentivize vaccine refuser.",""
"1441833042784370688","second dose of Pfizer has me fucked up 🥲 it’s kicking my ass. the fever, chills, aches — it did not come to play",""
"1412668446463176708","You guys still don't get it? Politicians are out there securing Bags for their blood line (Generation to Generation) while y'all arguing about which Vaccine is good or Bad, by 2030 when y'all wake up that's when you'll realise that Education is not a key of success.",""
"1397951804239880195","Far-right congresswoman ⁦@mtgreenee⁩ has continued to compare #Covid19 vaccination policies and mask mandates to antisemitic Nazi abuse towards Jews",""
"1379903398460416009","Trump Rule Would Allow Unlimited Vaccine Price Hikes",""
"1423260303874220033","Hey check this out  ☝️💥😎 Good short video. ADE = Antibody Dependent Enhancement is the Covid Vaccine making body OVER REACT. Most Hospitalized are those vaccinated.",""
"1439700646681145345","Getting vaccinated is kind of a roll coaster ....ever since I been jumping from feelin all good to feelin like I've been molested at times",""
"1396558876829523970","Get vaccinated, Toronto. As soon as you can, wherever you can.

Find vaccine clinics across the City here:",""
"1416208334152159236","I get that they're vaccinated and everything, but Paul Heyman still should not be allowed to be spitting and spluttering every word directly into Kayla's face like that. It's gross. #SmackDown",""
"1383114788096643077","Finland to open restaurants, give more covid-19 vaccine to heavily hit areas",""
"1379543925199761409","Everybody getting vaccinated now i don't even wanna do that shit no more smh be yourself",""
"1443247860506664961","Nah I'm thinking about this now...people don't have a reason for not wanting to get the vaccine bruh 😂😂. Abantu bane nkani for no reason dude 😂",""
"1415978227479334913","i can't even show how happy and emotional i am i repeat it but i'm in the thing to get vaccinated idk how it's called but yeah",""
"1408965040116486148","💉 Un créneau disponible
📅 Aujourd'hui à 10:36
🏥 VAC-FI : centre de vaccination Espace Flandre Hazebrouck (Pfizer-BioNTech)
▶ 
📍 4 Rue du Milieu, 59190 Hazebrouck",""
"1388399395666804738","I’m getting that vaccine AND will keep my lil introvert life like I did during the pandemic",""
"1379917416650711049","Anyone complaining that vaccines don't work &amp; if they do, why then vaccinated people get sick? Normally a vaccine takes years to be ready and approved. I have read about that a normal medicine takes more than three years from it's intitial stages to the final ones. 
#CovidVaccine",""
"1405278590166396930","#Actualidad | Llegó a Colombia un nuevo lote de vacunas contra el COVID-19 de Pfizer &gt;&gt;",""
"1403589795792650243","@COVIDHelpNet hii

Piryush kumar from bijnor vaccine slot booked in mahilaspcl room they return to home wothout vaccination ..

What will they do of booked vaccine??
Kindly call me for full information

6397341136",""
"1415971295204839426","Opinion: If college football players skip vaccine and COVID wrecks their season, it's their own damn fault #SmartNews I can’t wait for high school football in Texas, the Republican moms and dads deserve it. LOL bring on Delta. LOL dumb Republicans.",""
"1432654396672954373","| I am not giving them a ‘free pass’ |

@GerGilroy reacts to some Irish players opting to not get the COVID-19 vaccine | 💉 

@GilletteUK | #BestFaceForward

#OTBAM ➡️",""
"1376234765653848065","Vaccine Passports and mandatory vaccination programmes ?????WHEN WILL WE STAND ALL UP AND DEMAND STOP TO THIS DYSTOPIAN LOCKDOWN LUNACY !!!!",""
"1409553494219046919","WHO urges continued mask-wearing, even for vaccinated individuals, as delta variant spreads",""
"1450945182904500232","You have a choice. Get vaccinated or stay home. You don't get to just decide you don't want the vaccine and go out further spreading the disease. How stupid are you, really?!",""
"1427992507300737024","So much gigil to pat my friends/ officemates' arm na kakapa vaxx lang... 😁✌",""
"1402715730349539331","o bostanaro ignorou a pfizer 81 vezes beleza mas e ai vao fazer o que mano? quando vao fazer alguma coisa? nao aguento mais jogarem as coisas na nossa cara e a gente so aceitar e N FAZER NADA",""
"1387460776462532613","El CEO de Pfizer ahora ya no reclama tierras de Argentina para tomarlas como ""medio de pago"" ahora reclaman el poder secuestrar niños para extraerles sangre y para hacerles algunos ""experimentos geneticos"" en pro de la ""ciencia"" 😬",""
"1447430448938770433","Thanks very much @ScottMorrisonMP your leadership has been outstanding. 
""Let me be clear this vaccine is voluntary"" &amp; ""This government will not seek to enforce mandatory vaccination by stealth or any other means""
Think about this for a minute ⤵️
#auspol 
#auspol2021",""
"1389234544461688833","I got the 2nd Pfizer vaccine, and after starting my job as a physicist the next day got transported to some alien world? Anyone else had this happen?",""
"1409780166621118466","Mixing Covid vaccines offers strong immune protection – study.",""
"1374758144488964103","A amizade moderna consiste em uma pessoa meiga e amorosa e a outra grossa igual um cavalo",""
"1416783423985782787","दरभंगा । 06 माह में लगेगा 26 लाख वयस्कों को टीका । Till now 08 lakh 382 people got corona vaccine in the district",""
"1418062239664246793","Were people this stubborn when they first made the flu vaccine or are we just this complicated now?",""
"1436346328569860096","FDA Says It Is ‘Working Around the Clock' to Support Covid Vaccine Approvals for Kids Under Age 12",""
"1419783986683944980","I support your personal freedoms but if we don’t get enough people in every community vaccinated it will just keep mutating. Who’s to say Zeta variant won’t be the one that kills us all? If you haven’t done so, please get vaccinated.",""
"1417808453762908165","Aku nak try la borak dengan orang anti vax ni haha nak tahu juga apa dalam kepala otak dorang 🤔😌",""
"1430261084322209807","Several people had to bow out of meeting up because they were exposed by their grandchildren. They are vaccinated but wanted to play it safe. I respect them so much for that.

I'm disappointed that people still send sick children to schools. Didn't they learn anything from 2020?",""
"1388411632364056578","Title : Madhya Pradesh: Truck laden with Covid-19 vaccine abandoned for 12 hours
Link : 
01/05/21  14:05:02",""
"1412665074628497409","Can we please be vaccinated before the LNP lets the virus rip . How many body bags  are they going to order ? The Govt has failed to deliver vaccines .",""
"1412480185656545288","Really interesting article about those of us with compromised immune systems and the possibility of needing additional vaccine doses, but our country isn’t doing much to help with this, sadly/unsurprisingly.",""
"1401145241193762828","MP did surprise inspection of Kokpura vaccine center #newsadda #etawahnews",""
"1393675605527482382","CVS employee arrested after police find dozens of stolen vaccine cards  via @BIZPACReview",""
"1379929730347073540","COVID-19 Vaccination appointments available at CVS near MASONTOWN, PA. Sign up at  2021/04/07 22:51:00",""
"1405042457608278016","The problem with mandatory vaccination is the removal of human right in protecting one’s health and life, including the choice of vaccine to use.",""
"1442956798802096129","Seeing tweets about Covid vaccine and reactions. Suddenly thinking of care home residents, also care home staff re: mandatory vaccinations. Much to think about and cover, though not here but there's some relevance #diversealz",""
"1394345746544087045","After my first covid vaccine 💉I had no side effects other than being really tired 24 hrs later🥱
(for about 36 hrs) 😴
Luckily, that was on a Friday

Yesterday I had jab number 2

I think it's going to be the same
Can't keep my eyes open! 🥱
Shower and in bed by 7 methinks! 🛌",""
"1394987877554135045","Πάνω από 100 εκατ. ευρώ η επένδυση της Pfizer στα δύο hubs της Θεσσαλονίκης",""
"1384207216534691845","@ECHR_CEDH   How to make a complaint about a discriminatory vaccine passport??",""
"1436351689322336261","BioNTech to seek approval soon for vaccine for 5-11 year olds",""
"1439282822682927112","#nomandate 

quoted scientific papers indicating that naturally immune people had a higher likelihood of vaccination 
harms

“Really, under no circumstances should a fully-recovered patient receive a COVID-19 vaccine … and authorities should accept that.”",""
"1438222975115878401","Gov. Ron DeSantis Opens Another Monoclonal Antibody Treatment Center  via @YouTube This is how they'll get the rest of the population who didn't trust the vax and those who don't believe the Gov. is all in with big pharma to and Gates to inoculate the world",""
"1447413130628251653","Man Punches Nurse In Face After Wife Is Vaccinated For Covid  via @BitChute",""
"1382869116449554433","'All appointments are being honoured': city tries to put earlier concerns over COVID-19 vaccine shortage to rest",""
"1396008933236609024","🔵 Komisja podpisuje trzecią umowę z BioNTech-Pfizer na dodatkowe 1,8 mld dawek Komisja Europejska podpisała dziś trzecią umowę z firmami farmaceutycznymi BioNTech i Pfizer. 🇪🇺",""
"1394994863821660161","Bila boleh kena vaccine ni? tak sabar dah ni nak jadi bala tentera dajjal 👁",""
"1382190635034157059","Me: Awe fuq my back
*Remembers i got the vaccine today*
Me: Oh yeah that makes sense",""
"1397990683504435201","why am i so stupid i scheduled my vaccine the day after my ortho appointment and i cant take ibuprofen now 😭 fml",""
"1419710153335529472","Arkansas GOP governor who is holding town halls to urge vaccinations said people he meets have called the shot a 'bioweapon' and talked about 'mind control'  #SmartNews",""
"1377376905578471424","I have a vaccine appointment scheduled for tomorrow. I hope they don't switch it out with 7-Up as an April Fool's joke!",""
"1385180468652384256","Kuwait: Those Above 65 Can Get COVID-19 Vaccine Without Prior Appointment",""
"1378272239687065610","PETITION: No to mandatory vaccination for the coronavirus | LifePetitions",""
"1388865275546804227","got my second vaccine dose yesterday &amp; now my arm hurts if the air passes by too hard",""
"1419562507157508097","Do you support mandatory vaccinations, and vaccine passports? If so, please explain yourself. I love the work that you do. But I would like a good answer on this.",""
"1415991287510040576","Every State should *Accelerate"" the Vaccination drive, as the target is set to vaccinate the every citizen of 🇮🇳 is by the end of this year.

Mission Vaccination✌️",""
"1430262662370316289","As long as alcohol is still brewed we’ll drink, vaccine or no vaccine, the day they’ll stop brewing we might limit drinking but if not anever 😕😕Actually what happened to our rights? #NoVaccine",""
"1416650030182715392","French protesters applaud and shout liberty in a show of support and solidarity to health care workers.
Macron had announced that all health care workers who are not vaccinated would be forced to take the jab or lose their employment.",""
"1401703911950409730","Over 2 crore COVID-19 vaccine doses administered in Uttar Pradesh till now  via @NewIndianXpress",""
"1372558964269977602","Lin Wood on child sex trafficking and the vaccine  via @BitChute",""
"1451926240412250119","Namibia suspends use of Russian COVID vaccine after  flags HIV concerns",""
"1416212987870732288","The real spread of the Delta variant (if it exists) is those sluffing their vaccine on everyone. You heard it here first folks. Don't believe that propaganda from Sleepy, He wasn't even really elected.  Just another lie.",""
"1422990561603108865","PFIZER SAYS TO REQUIRE ALL U.S. EMPLOYEES, CONTRACTORS RECEIVE COVID-19 VACCINE OR TAKE REGULAR COVID-19 TESTS$PFE",""
"1423933616636141577","Feeling Proud as an Indian as I participated in Indian Government Vaccination sheme to Make India #vaccinated. If I am vaccinated, the whole india is vaccinated. Proudly share with you that today I got my 2nd dose in order to make India healthy and prosperous. 
#COVISHIELD",""
"1389898957564915713","Third ‘Covid’ vaccine dose in the autumn for the over 50’s and ‘vulnerable.’

Because 2 shots in 6 months simply wasn’t enough.",""
"1405939248491020293","Thought it was smart getting my first Pfizer when back in UK (August-ish in Denmark) only to find that a 2nd dose isn't valid here if later than 42d (8-12wks in UK) after the 1st 😂",""
"1435817030997839877","'I mean, come on': GOP governor rails against vaccine conspiracy theories  #NEWS",""
"1375795146147696645","VACCINES - There are different fatwas on Vaccine some of which i do not agree with -  this is my position apologies for the confusion",""
"1402705314764439558","eu já fui muito pfizer na vida quando era xovem, ainda bem que passou. nunca mais corro atrás de boy lixo.

mas continuo igual a ela em uma coisa: se quer agora e eu também quero, não tem porque não, mas o passe será muito mais caro!!",""
"1373154829246287874","Mom got vaccinated today! Dad recovered from COVID.
Overall, a good weekend 😊",""
"1412476674449428483","I’m convinced that anyone who opposes the vaccine hasn’t actually passed a biology or chemistry class in their life",""
"1382856464784445447","@INCIndia Congress blames @PMOIndia @narendramodi, @TelanganaCMO KCR for vaccine shortage. @mohdalishabbir 

The Freedom Press
English Daily TS",""
"1396570617269338114","Vacinas da Pfizer e AstraZeneca conseguem evitar variante indiana",""
