"id","text","label"
"1442941316476780546","Fully vaccinated Michigan couple dies from COVID-19 a minute apart while holding hands: report",""
"1415325302650294275","The government and the media's history of not being honest with the public, and heaping doses of vaccine shaming, are directly responsible for this problem. #COVID19 #vaccine",""
"1379910496963284994","weird how none of the cdc vax guidelines will tell me when it’s officially okay to spit in strangers’ mouths?",""
"1381600497241575425","The supply of Johnson &amp; Johnson COVID-19 vaccine going to states across the country will decline by 86 percent this week, according to the Centers for Disease Control and Prevention.",""
"1439278307330203650","3 months ago I got my 2nd shot of #COVID_19 vaccine and decided to share a glimpse of what we would do to ensure that you stay safe even after receiving your precious #HandCraftedJewels from us.

Remember, everything you decide to do has its own effect on others.

#NOOKSignature",""
"1402011791325118476","if you want to know how hot you are, ask people what vaccine they think you got",""
"1402133310684372993","i hate how lethargic and sleepy this vaccine is making me feeeeel",""
"1395663092298694656","IT'S WORTH REPEATING! Businesses can ask customers if they are vaccinated against the COVID-19 virus without any legal repercussions, all according to legal experts &amp; fact-checkers. Today, we are divided about masks. We should be more concerned about our health than ""rights"".",""
"1377370045555171330","That Pfizer second dose pfeeling with a dash of spice girls cranking as I wait. Heck yes science and pop music!!!!",""
"1381597479821524994","Sputnik vaccine helping Russia regain LatAm foothold",""
"1390997500345995271","#Dahod's Limdi village announces 10% waiver in Panchayat tax for vaccinated families #TV9News",""
"1415991287510040576","Every State should *Accelerate"" the Vaccination drive, as the target is set to vaccinate the every citizen of 🇮🇳 is by the end of this year.

Mission Vaccination✌️",""
"1384204639835287562","Now that I am fully vaccinated will someone please send me to Disney???",""
"1382187721452494850","The company has also started testing new versions of the vaccine that target a concerning new variant of the coronavirus, first identified in South Africa",""
"1442778331544363011","..@BTS_twt unintentionally turned out to be the biggest champion of vaccination and COVID testing. Imagine the number of those who will get vaccinated &amp; secure COVID testing to get in the concert. Bless your souls boys!

Watch them remind people to keep their masks on. 💜",""
"1396746350939754496","Rand Paul is 'glad' Dr. Anthony Fauci 'has chosen to accept vaccine science'",""
"1430718017407791106","Greg Abbott Issues an Executive Order today banning COVID-19 vaccine mandates in the state of Texas",""
"1393384859226284042","A giugno possibile ok dell’Ema per il vaccino Pfizer agli adolescenti",""
"1377713669455413248","Johnson &amp; Johnson has been forced to jettison 15 million doses of its one-shot coronavirus vaccine due to a U.S. manufacturing error. All pending deliveries of the vaccine are now on hold.",""
"1432765266266558465","Me watching the anti-vax crowd have a meltdown that proof of vaccination is now required for NYCC",""
"1377368658863738880","At CVS Health you can do what you love, and love what you do. We're hiring! Join #TeamCVS Pharmacy Technician– COVID 19 Vaccine Support in Reston, VA Apply online or join our talent community! #NowHiring",""
"1439618042091167748","Sorry to be dark today. Lost my first family member to covid last night. She chose not to get the vaccine due to her political views. I wonder if being a conservative was worth dying for.",""
"1431668243362680835","NOW - Renewed large protests in Paris and many other cities in France against vaccine passports and mandatory vaccination.",""
"1425486659701940226","The fact there are DRs against the vaxx &amp; DRs for the vaxx....y'all stay safe .",""
"1419248081875447809","Después de pasar ayer por absolutamente todos los efectos secundarios con la 2a dosis de Pfizer hoy vuelvo a ser persona 😂😂😂 La mayoría de gente que conozco ha pasado por la vacuna sin pena ni gloria y no la ha aprovechado tanto como yo así que a vacunarse tol mundo oleeee",""
"1405696724727787520","#auspol

PLEASE NEVER BELIEVE 
A WORD MORRISON SAYS:

ON #QANDA VACCINE EXPERT NORMAN SWAN SAID...

""PFIZER KNOCKED ON AUSTRALIA'S DOOR IN JUNE 2020 &amp; SAID WHAT DO YOU WANT, &amp; WHEN DO YOU WANT IT?""

MORRISON'S MOB TURNED THEM DOWN!",""
"1419659153463726082","Alright I’m fully vaccinated now, time to cross the border and start trouble",""
"1415727030130429954","In Athens, thousands rally against COVID-19 vaccinations
These protests made MSM coverage. 

Reuters - About 41% of Greeks are fully vaccinated. On Monday, the government ordered the mandatory vaccination of healthcare workers and nursing home staff following a steep rise in",""
"1403122767529013254","Survey lang sa mga nagpabakuna na maganda ba yung AstraZeneca Vaccine? Thanks po. Ang sumagot may isang putok sakin😂",""
"1447988062760456200","'All because of the vaccine mandate' | Southwest Airlines, passengers cl...  via @YouTube",""
"1423934805184376834","Did you know that the Joker and Batman are actually good friends?
Getting vaccinated in Tropicana Gardens Mall today",""
"1374751411133501450","Minimum age 18 now for Jamestown S’Klallam Tribe’s vaccine shots in Sequim -",""
"1389073134553157634","รัฐบาลฟิลิปปินส์เจรจากับ moderna เพื่อขอซื้อวัคซีนจำนวน 13 ล้านโดส แล้วมีมีภาคเอกชนมาร่วมเจรจาด้วยและขอสมทบ ซื้อเพิ่มอีก 7 ล้านโดส เพื่อเอาไปฉีดให้บุคลากรด่านหน้า สุดท้ายปิดดีลที่ 20 ล้านโดส และส่งมอบวัคซีนประมาณกลางปีนี้

นี่เป็นตัวอย่างว่าบทบาทของเอกชนเป็นประโยชน์ได้ #โควิด19",""
"1427991682361004033","“Breakthrough infections were expected. Because vaccines are not bug zappers. They’re not force fields,” Adalja said. “The goal of the vaccines was to make breakthrough infections clinically inconsequential, and that’s what they’re doing.”",""
"1415712082293633026","3.5 billion are now vaccinated. You better hope this experimental vaccination works. If not, 3.5 billion humans will be wiped off the face of the earth.",""
"1372548025084645381","Professor Wole Soyinka receives COVID-19 vaccine – Pearlsnews – Top Entertainment News and Gossip in Nigeria",""
